year,issue,company,ticker,sponsorType,meanActivist,modeDistinct,resolution,desc,uID,sponsor
2016,gg,"CHINA SECURITY & FIRE CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Resolution Validity Period,l584rR0w1,Shareholder
2016,gg,"CHINA SECURITY & FIRE CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,"Approve Signing of Conditional Share Subscription Agreement with Shenzhen Zhongheng Huizhi Investment Co., Ltd. and Related-party Transaction",nrG4wRlyp,Shareholder
2016,gg,"CHINA SECURITY & FIRE CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Revised Private Placement Plan,rRg4A2pDL,Shareholder
2016,gg,"CHINA SECURITY & FIRE CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Revised Risk Warnings and Related Precautionary Measures for Diluted Earnings as a Result of the Private Placement,wmn4J0xLX,Shareholder
2016,gg,"CHINA SECURITY & FIRE CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Report on the Usage of Previously Raised Funds,mQ74vqkx3,Shareholder
2016,gg,"CHINA SECURITY & FIRE CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Exemption from the Tender Offer Obligation by the Controlling Shareholders and Actual Controllers,gL2yP7x6Y,Shareholder
2016,gg,"CHINA SECURITY & FIRE CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Use of Proceeds,0VLMBA2XK,Shareholder
2016,gg,"CHINA SECURITY & FIRE CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Shareholder Return Plan in the Next Three Years,oQymPAv63,Shareholder
2016,gg,"CHINA SECURITY & FIRE CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Authorization of Board to Handle All Related Matters in Connection to Private Placement,pQ2nP9RXN,Shareholder
2016,gg,"CHINA SECURITY & FIRE CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Related Party Transactions in Connection to Private Placement,qYZo9AVMG,Shareholder
2016,gg,"CHINA SECURITY & FIRE CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Revised Feasibility Analysis Report on the Use of Proceeds,voZwkmY9X,Shareholder
2016,gg,"SICHUAN ROAD & BRIDGE CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,"Approve Participation in the Investment and Construction of Guang'an Cross-boarder Highway East Link and Yu-Guang Highway Extension Project by Sichuan Road & Bridge (Group) Co., Ltd.",D98xAYKLA,Shareholder
2016,gg,"SICHUAN ROAD & BRIDGE CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,"Approve Participation in the Investment and Construction of G8515 Line Rongchang-Luzhou Expressway Project by Sichuan Road & Bridge (Group) Co., Ltd.",E9xyBZLMm,Shareholder
2016,gg,"HUAPONT LIFE SCIENCES CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Restructuring of Wholly-owned Subsidiary to Establish Company and Public Listing on National Equities and Quotations System,AP8k3NJOj,Shareholder
2016,gg,"PANGDA AUTOMOBILE TRADE CO., LTD.",,,1.0,-1,Company-Specific -- Miscellaneous,Approve Authorization of the Board to Handle All Matters Related to Corporate Bond Issuance,voZwkmZ8V,Shareholder
2016,gg,"PANGDA AUTOMOBILE TRADE CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,"Approve ""3 to 1"" Merging of Company's Business Registration, Organization Code Certificate and Tax Registration Certificate",gL2yP72nl,Shareholder
2016,gg,"PANGDA AUTOMOBILE TRADE CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Corporate Bond Issuance,rRg4A27W4,Shareholder
2016,gg,"PANGDA AUTOMOBILE TRADE CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Company's Eligibility for Corporate Bond Issuance,qYA4zQ8W0,Shareholder
2016,gg,"MYHOME REAL ESTATE DEVELOPMENT GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Issuance of Medium-turn Notes,pQ95yZV16,Shareholder
2016,gg,"MYHOME REAL ESTATE DEVELOPMENT GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Impact of Dilution in Spot-return to Company's Key Financial Indicators and Counter Dilution Measures (Amended Draft),oQA4xZJ1K,Shareholder
2016,gg,"MYHOME REAL ESTATE DEVELOPMENT GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Authorization of the Board to Handle Matters Related to Issuance of Medium-term Notes,qYZo9AZDk,Shareholder
2016,gg,"QEP RESOURCES, INC.",QEP,Individual,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,Ro1wmx1A0,"Armstrong, Gerald"
2016,gg,FIRSTENERGY CORP.,FE,,1.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,voj3RZV2X,
2016,gg,JPMORGAN CHASE & CO.,JPM,Individual,0.15,0,Require Independent Board Chairman,Require Independent Board Chairman,voZDyA5Lm,"Steiner, William"
2016,gg,JPMORGAN CHASE & CO.,JPM,,0.0,0,Link Executive Pay to Social Criteria,Adopt Executive Compensation Philosophy with Social Factors,APA0jRJD9,"Zhao, Jing"
2016,gg,FIRSTENERGY CORP.,FE,Individual,0.0,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,mYnRO4WqO,"Chevedden, John"
2016,gg,FIRSTENERGY CORP.,FE,Individual,1.0,0,Reduce Supermajority Vote Requirement,Adopt Simple Majority Vote,wmnV7vWxM,"Chevedden, John"
2016,env,FIRSTENERGY CORP.,FE,Special Interest,1.0,1,Report on Climate Change,Report on Financial Risks of Stranded Carbon Assets,rRqk4D786,As You Sow Foundation
2016,profit,JPMORGAN CHASE & CO.,JPM,,0.0,0,Seek Sale of Company/Assets,Appoint Committee to Explore the Feasibly to Divest Non-Core Banking Segments,yr22nk25g,Bartlett Naylor
2016,env,"PNM RESOURCES, INC.",PNM,SRI fund,1.0,1,Report on Sustainability,Report on Sustainability,Q0KBYRZ2q,Walden Asset Management
2016,env,"PNM RESOURCES, INC.",PNM,SRI fund,1.0,1,GHG Emissions,Adopt Quantitative Company-wide GHG Goals,OyX7qXGgg,Walden Asset Management
2016,gg,CHESAPEAKE LODGING TRUST,CHSP,union,1.0,0,Amend Vote Requirements to Amend Articles/Bylaws/Charter,Provide Shareholders the Right to Initiate Bylaw Amendments,BL8gwjYjx,UNITE
2016,soc,THE CHARLES SCHWAB CORPORATION,SCHW,public pension,0.0,0,Report on EEO,Prepare Employment Diversity Report,rRpZ2Bg9B,New York City Pension Funds
2016,gg,"PNM RESOURCES, INC.",PNM,SRI fund,0.0,0,Link Executive Pay to Social Criteria,Include Sustainability and GHG Emissions Reductions As Performance Measures for Senior Executive Compensation,PZrBXnOzw,Walden Asset Management
2016,soc,"AMAZON.COM, INC.",AMZN,SRI fund,0.0,0,Political Contributions Disclosure,Report on Political Contributions,G5XG5L1E3,Newground Social Investment
2016,soc,RANGE RESOURCES CORPORATION,RRC,other,1.0,1,Political Contributions Disclosure,Report on Political Contributions,VP21PYPxo,Nathan Cummings Foundation
2016,soc,PINNACLE WEST CAPITAL CORPORATION,PNW,Special Interest,0.0,0,Political Contributions Disclosure,Report on Lobbying Payments and Political Contributions,JqKLqOw0l,As You Sow Foundation
2016,gg,"ADVANCE AUTO PARTS, INC.",AAP,Individual,0.0,0,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,4RkQ8A3wg,"Chevedden, John"
2016,gg,XCEL ENERGY INC.,XEL,Individual,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,6R92l5zYz,"Armstrong, Gerald"
2016,gg,"BANKUNITED, INC.",BKU,fund,1.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,W78Gp8W3n,California State Teachers' Retirement System
2016,gg,"SINOTRANS AIR TRANSPORTATION DEVELOPMENT CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Daily Related Party Transaction Framework Agreement,nrOlPYMyY,Shareholder
2016,env,"HD SUPPLY HOLDINGS, INC.",HDS,SRI fund,1.0,1,GHG Emissions,Adopt Quantitative Company-wide GHG Goals,XoX6nX7rk,Calvert Asset Management Co.
2016,gg,"BEIJING CAPITAL DEVELOPMENT CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Company's Eligibility for Corporate Bond Issuance,l584rR0PJ,Shareholder
2016,gg,"BEIJING CAPITAL DEVELOPMENT CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Corporate Bond Issuance,mQ74vqkPA,Shareholder
2016,gg,"BEIJING CAPITAL DEVELOPMENT CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Authorization of Board to Handle All Related Matters,nrOlPGYr5,Shareholder
2016,gg,"BEIJING CAPITAL DEVELOPMENT CO., LTD.",,,1.0,-1,Company-Specific -- Miscellaneous,"Approve Guarantee Provision to Suzhou Shoukai Runtai Properties Co., Ltd.",oQymPAvQY,Shareholder
2016,gg,"BEIJING CAPITAL DEVELOPMENT CO., LTD.",,,1.0,-1,Company-Specific -- Miscellaneous,"Approve Guarantee Provision to Application of Loan from China Minsheng Bank by Beijing Zhuzong Shoukai Properties Co., Ltd",pQ2nP9RQQ,Shareholder
2016,gg,"BEIJING CAPITAL DEVELOPMENT CO., LTD.",,,1.0,-1,Company-Specific -- Miscellaneous,"Approve Guarantee Provision to Application of Loan from Bank of China Beijing Prosper Center by Beijing Zhuzong Shoukai Properties Co., Ltd.",qYZo9AVY7,Shareholder
2016,soc,"MONDELEZ INTERNATIONAL, INC.",MDLZ,union,0.0,0,Improve Human Rights Standards or Policies,Participate in OECD Mediation for Human Rights Violations,jqONDWvrR,AFL-CIO
2016,env,"MONDELEZ INTERNATIONAL, INC.",MDLZ,Special Interest,0.111,0,Recycling,Assess Environmental Impact of Non-Recyclable Packaging,0VojD2EXV,As You Sow Foundation
2016,gg,"MATTEL, INC.",MAT,Individual,1.0,1,Require Independent Board Chairman,Require Independent Board Chairman,MQ1oPpNDm,"Chevedden, John"
2016,gg,DEUTSCHE BANK AG,DB,,0.0,0,Company-Specific -- Miscellaneous,Approve Special Audit Re: Annual Financial Statements; Appoint PKR Fasselt Schlage as Special Auditor,pQ2nPR6ZN,Shareholder
2016,gg,DEUTSCHE BANK AG,DB,,0.0,0,Company-Specific -- Miscellaneous,Approve Special Audit Re: Claims for Damages Against Management and Supervisory Boards; Appoint Ebner Stolz Moenning Bachem as Special Auditor,qYZo9VXQG,Shareholder
2016,gg,DEUTSCHE BANK AG,DB,,0.0,0,Company-Specific -- Miscellaneous,Approve Special Audit Re: Deutsche Postbank AG; Appoint Roever Broenner Susat Mazars as Special Auditor,rR9p6EN2K,Shareholder
2016,gg,DEUTSCHE BANK AG,DB,,0.0,0,Company-Specific -- Miscellaneous,Approve Special Audit Re: Consolidated Financial Statements; Appoint PKR Fasselt Schlage as Special Auditor,voZwkY7QX,Shareholder
2016,gg,KEYCORP,KEY,Individual,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,nrO80pm5E,"Armstrong, Gerald"
2016,gg,INTEL CORPORATION,INTC,Individual,0.05,0,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,zKBvmWVrm,"Chevedden, John"
2016,gg,"DISCOVERY COMMUNICATIONS, INC.",DISCA,fund,0.0,0,Link Executive Pay to Social Criteria,Assess Feasibility of Including Sustainability as a Performance Measure for Senior Executive Compensation,XonNmyBVl,Clean Yield Asset Management
2016,soc,"DISCOVERY COMMUNICATIONS, INC.",DISCA,SRI fund,1.0,1,Board Diversity,Report on Steps Taken to Increase Board Diversity,l5pA0k93V,Calvert Asset Management Co.
2016,env,OGE ENERGY CORP.,OGE,public pension,0.0,0,Renewable Energy,Assess Plans to Increase Distributed Low-Carbon Electricity Generation,7LyB1QEyj,New York State Common Retirement Fund
2016,gg,"ACADIA HEALTHCARE COMPANY, INC.",ACHC,fund,1.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,OyZwL8Vrp,California State Teachers' Retirement System
2016,env,"ACADIA HEALTHCARE COMPANY, INC.",ACHC,SRI fund,1.0,1,Report on Sustainability,Report on Sustainability,PZKA0A71y,Calvert Asset Management Co.
2016,gg,"THE INTERPUBLIC GROUP OF COMPANIES, INC.",IPG,Individual,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,yrXMBEyPw,"Steiner, William"
2016,soc,"THE HOME DEPOT, INC.",HD,religious,0.0,0,Report on EEO,Prepare Employment Diversity Report and Report on Diversity Policies,zKAP6QEMr,Benedictine Sisters of Mount St. Scholastica
2016,env,"CONTINENTAL RESOURCES, INC.",CLR,fund,1.0,1,GHG Emissions,Report on Methane Emissions Management,pQog7oP6p,California State Teachers' Retirement System
2016,gg,SAFRAN,SAFRY,,0.0,0,Performance-Based and/or Time-Based Equity Awards,Authorize Up to 0.55 percent of Issued Capital for Use in Restricted Stock Plans Reserved for Employees and Corporate Officers,N9plE5M02,Shareholder
2016,soc,"CONTINENTAL RESOURCES, INC.",CLR,fund,0.0,0,Board Diversity,Report on Steps Taken to Increase Board Diversity,oQOEmnD33,Miller Howard Investments
2016,env,"WPX ENERGY, INC.",WPX,fund,1.0,0,GHG Emissions,Report on Methane Emissions Management,YvY60YQWp,California State Teachers' Retirement System
2016,env,"CONTINENTAL RESOURCES, INC.",CLR,religious,1.0,1,Hydraulic Fracturing,Report on the Result of Efforts to Minimize Hydraulic Fracturing Impacts,qYpjOj5LG,Mercy Investment Services
2016,soc,"THE TRAVELERS COMPANIES, INC.",TRV,public pension,0.0,0,Political Contributions Disclosure,Report on Political Contributions,W7K27539X,New York State Common Retirement Fund
2016,env,GLENCORE PLC,GLNCY,,0.0,0,Report on Climate Change,Approve Strategic Resilience for 2035 and Beyond,JqK6wB6ZJ,Shareholder
2016,env,"NEXTERA ENERGY, INC.",NEE,Individual,0.056,0,Report on Climate Change,Report on Risks and Costs of Sea Level Rise,qYpx4BDN2,"Farago, Alan"
2016,gg,"HEARTLAND FINANCIAL USA, INC.",HTLF,Individual,1.0,1,Declassify the Board of Directors,Declassify the Board of Directors,pQzWpA35p,"Armstrong, Gerald"
2016,env,"WESTAR ENERGY, INC.",WR,public pension,0.091,0,Renewable Energy,Assess Plans to Increase Distributed Low-Carbon Electricity Generation,4RvyQ17Pn,New York State Common Retirement Fund
2016,soc,"NEXTERA ENERGY, INC.",NEE,public pension,0.944,1,Political Contributions Disclosure,Report on Political Contributions,oQnEQMzL3,New York State Common Retirement Fund
2016,soc,"ALTRIA GROUP, INC.",MO,religious,0.0,0,Reduce Tobacco Harm to Health,Report on Health Impacts of Additives and Chemicals in Products,voJNY6Yjr,Trinity Health
2016,gg,COMCAST CORPORATION,CMCSA,Individual,0.9,1,Require Independent Board Chairman,Require Independent Board Chairman,9QgOo5EGY,"Chevedden, John"
2016,gg,"ZHONGZHU HEALTHCARE HOLDING CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Authorization of the Board to Handle All Matters Regarding Employee Share Purchase Plan,2vWXEglMW,Shareholder
2016,gg,"ZHONGZHU HEALTHCARE HOLDING CO., LTD.",,,1.0,-1,Company-Specific -- Miscellaneous,Approve Commitment Letter by the Ultimate Controlling Shareholder Regarding Company's Corporate Bond Issuance,ZV0gRwE18,Shareholder
2016,gg,"ZHONGZHU HEALTHCARE HOLDING CO., LTD.",,,1.0,-1,Company-Specific -- Miscellaneous,Approve Commitment Letter by the Controlling Shareholder Regarding Company's Corporate Bond Issuance,Yv5ZRQD8W,Shareholder
2016,gg,"ZHONGZHU HEALTHCARE HOLDING CO., LTD.",,,1.0,-1,Company-Specific -- Miscellaneous,"Approve Commitment Letter by Company's Directors, Supervisors and Senior Management Members Regarding the Legality of Company's Real Estate Business",Xo5PR7BWo,Shareholder
2016,gg,"ZHONGZHU HEALTHCARE HOLDING CO., LTD.",,,1.0,-1,Company-Specific -- Miscellaneous,Approve Authorization of the Board to Handle All Related Matters,VPQW95zRO,Shareholder
2016,gg,"ZHONGZHU HEALTHCARE HOLDING CO., LTD.",,,1.0,-1,Company-Specific -- Miscellaneous,Approve Special Account for Raised Funds,N90GREowN,Shareholder
2016,gg,"ZHONGZHU HEALTHCARE HOLDING CO., LTD.",,,1.0,-1,Company-Specific -- Miscellaneous,Approve Intended Usage of Raised Funds,4RL2Jkn0g,Shareholder
2016,gg,"ZHONGZHU HEALTHCARE HOLDING CO., LTD.",,,1.0,-1,Company-Specific -- Miscellaneous,Approve Special Self-inspection Report Regarding Company's Real Estate Business,W7q1RwAVn,Shareholder
2016,gg,"ZHONGZHU HEALTHCARE HOLDING CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Provision of Guarantee for the Loan of Wholly-owned Subsidiary,Ro1X7MvGz,Shareholder
2016,env,"DR PEPPER SNAPPLE GROUP, INC.",DPS,Special Interest,0.0,0,Recycling,Adopt Comprehensive Recycling Strategy for Beverage Containers,L81mWYWVD,As You Sow Foundation
2016,soc,"ALTRIA GROUP, INC.",MO,union,0.0,0,Improve Human Rights Standards or Policies,Participate in OECD Mediation for Human Rights Violations,wmRvW63Aw,AFL-CIO
2016,soc,CVS HEALTH CORPORATION,CVS,SRI fund,0.0,0,Political Activities and Action,Report on Consistency Between Corporate Values and Political Contributions,Q0K3j5YYY,Northstar Asset Management
2016,gg,CVS HEALTH CORPORATION,CVS,SRI fund,0.0,0,Report on Pay Disparity,Report on Pay Disparity,Row31Q8BV,Zevin Asset Management
2016,gg,"ZHONGZHU HEALTHCARE HOLDING CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Plan for Corporate Bond Issuance,Ro8G3O9lR,Shareholder
2016,gg,"ZHONGZHU HEALTHCARE HOLDING CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Resolution Validity Period,Q0AE9n4kY,Shareholder
2016,gg,"ZHONGZHU HEALTHCARE HOLDING CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Underwriting Manner and Listing Arrangement,PZ6D374jn,Shareholder
2016,gg,"ZHONGZHU HEALTHCARE HOLDING CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Company's Creditworthiness and Safeguard Measures of Debts Repayment,OyJB3M4gN,Shareholder
2016,gg,"ZHONGZHU HEALTHCARE HOLDING CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Guarantee Provision,32YDLQWQM,Shareholder
2016,gg,"ZHONGZHU HEALTHCARE HOLDING CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Bond Interest Rate and Method for the Repayment of Principal and Interest,2vGBKxVxK,Shareholder
2016,gg,"ZHONGZHU HEALTHCARE HOLDING CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Bond Maturity,1rVAJWRWR,Shareholder
2016,gg,"ZHONGZHU HEALTHCARE HOLDING CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Target Subscribers,ZVZQ7YjYJ,Shareholder
2016,gg,"ZHONGZHU HEALTHCARE HOLDING CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Par Value and Issue Price,YvVP3WgWK,Shareholder
2016,gg,"ZHONGZHU HEALTHCARE HOLDING CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Issue Scale and Issue Manner,XoYO8L4LW,Shareholder
2016,gg,"ZHONGZHU HEALTHCARE HOLDING CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Company's Eligibility for Corporate Bond Issuance,VPJM3A6AM,Shareholder
2016,gg,"SHANGHAI ZIJIANG ENTERPRISE GROUP CO., LTD.",,,1.0,0,Miscellaneous -- Equity Related,Approve Issuance of Short-term Financial Bills,l584rR0ml,Shareholder
2016,gg,CHESAPEAKE ENERGY CORPORATION,CHK,other,0.0,0,Link Executive Pay to Social Criteria,Cease Using Oil and Gas Reserve Metrics for Senior Executive's Compensation,OyqAVW72Q,Nathan Cummings Foundation
2016,gg,"NINGXIA XINRI HENGLI STEEL WIRE CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Sale of Electrolytic Copper by Wholly-owned Subsidiary,AP1rx88XP,Shareholder
2016,gg,"THE GOLDMAN SACHS GROUP, INC.",GS,Individual,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,BL6QA5jwN,"McRitchie, James"
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Company's Satisfaction of the Conditions of the Public Issuance of Corporate Bonds,l584rxyOg,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Resolutions on the Plan of Public Issuance of Corporate Bonds to Qualified Investors,mQ74vOzw9,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Size of the Issuance and Par Value in Relation to the Public Issuance of Corporate Bonds,nrG4wxAZW,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Coupon Rate of the Bonds and Determination Method in Relation to the Public Issuance of Corporate Bonds,oQA4xVBYB,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Term of the Bonds and Method of Repayment of Principal and Payment of Interests in Relation to the Public Issuance of Corporate Bonds,pQ95y8Dgp,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,"Approve Method of Issuance, Target Investors of Issuance and Arrangements of Placement for Shareholders of the Company in Relation to the Public Issuance of Corporate Bonds",qYA4z7Ej0,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Guarantee in Relation to the Public Issuance of Corporate Bonds,rRg4A8G04,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Safeguard Measures for Repayment in Relation to the Public Issuance of Corporate Bonds,vom4GlMg0,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Underwriting Method and Listing Arrangement in Relation to the Public Issuance of Corporate Bonds,wmn4JVNj1,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Resolution Validity Period in Relation to the Public Issuance of Corporate Bonds,jqA4pZw2l,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Company's Satisfaction of the Conditions of the Public Issuance of Corporate Bonds,jqA4pZwky,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Size of the Issuance and Par Value in Relation to the Public Issuance of Corporate Bonds,l584rxymj,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Coupon Rate of the Bonds and Determination Method in Relation to the Public Issuance of Corporate Bonds,mQ74vOzPR,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Term of the Bonds and Method of Repayment of Principal and Payment of Interests in Relation to the Public Issuance of Corporate Bonds,nrG4wxAP5,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,"Approve Method of Issuance, Target Investors of Issuance and Arrangements of Placement for Shareholders of the Company in Relation to the Public Issuance of Corporate Bonds",oQA4xVBPY,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Guarantee in Relation to the Public Issuance of Corporate Bonds,pQ95y8DPQ,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Safeguard Measures for Repayment in Relation to the Public Issuance of Corporate Bonds,qYA4z7E97,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Underwriting Method and Listing Arrangement in Relation to the Public Issuance of Corporate Bonds,rRg4A8G62,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Resolution Validity Period in Relation to the Public Issuance of Corporate Bonds,wmn4JVNlr,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Use of Proceeds in Relation to the Public Issuance of Corporate Bonds,gL2yPxyOl,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Authorize Board to Deal with All Matters in Relation to the Public Issuance of Corporate Bonds,kZ7gPwgkY,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Use of Proceeds in Relation to the Public Issuance of Corporate Bonds,voZwkY5gm,Shareholder
2016,gg,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Authorize Board to Deal with All Matters in Relation to the Public Issuance of Corporate Bonds,xv1ymV5G9,Shareholder
2016,gg,"ANHUI ZHONGDING SEALING PARTS CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Guarantee Provision Plan,gL2yP77X3,Shareholder
2016,soc,AETNA INC.,AET,public pension,0.0,0,Political Activities and Action,Amend Policy to Disclose Payments to Tax-Exempt Organizations,qYpP6MJKy,New York State Common Retirement Fund
2016,gg,EVERI HOLDINGS INC.,EVRI,Individual,1.0,0,Reduce Supermajority Vote Requirement,Eliminate Supermajority Vote Requirement,ZVZYrnLO6,"Steiner, Kenneth"
2016,gg,"SHENZHEN NOPOSION PESTICIDE CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Report on the Usage of Previously Raised Funds,l570P8Ew1,Shareholder
2016,gg,GREEN DOT CORPORATION,GDOT,other,0.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,Q0OyjO465,CalSTRS
2016,gg,GREEN DOT CORPORATION,GDOT,other,0.0,1,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,KZ6pz64L8,CalSTRS
2016,gg,STOCK SPIRITS GROUP PLC,,,0.0,-1,Company-Specific -- Miscellaneous,Conduct a Further Board Level Review of M&A Strategy and Not Implement any M&A Projects until such Strategy is Presented to and Approved by Shareholders,KZQGRYBrY,Shareholder
2016,env,ROYAL DUTCH SHELL PLC,RDS.A,,0.0,0,Renewable Energy,Approve that Shell will become a Renewable Energy Company by Investing the Profits from Fossil Fuels in Renewable Energy,oQngV3WPN,Shareholder
2016,gg,THE ALLSTATE CORPORATION,ALL,Individual,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,7LXOm5qRj,"Steiner, Kenneth"
2016,gg,"MERCK & CO., INC.",MRK,Individual,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,D98PD5K3B,"Steiner, Kenneth"
2016,gg,OMNICOM GROUP INC.,OMC,Individual,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,VPQlqB6Z5,"Chevedden, John"
2016,soc,OMNICOM GROUP INC.,OMC,public pension,0.0,0,Report on EEO,Prepare Employment Diversity Report,vowqQRKMg,New York City Pension Funds
